Timestamp,Field_ID,Asset_ID,Ambient_Temperature_C,Humidity_Percentage,Daily_Rainfall_mm,Soil_Moisture_Percentage,Nitrogen_N_ppm,Phosphorus_P_ppm,Potassium_K_ppm
2023-10-10,FLD_02,EQP_002,26.7,37.2,0.0,37.0,43.4,30.9,57.1
2023-10-10,FLD_03,EQP_003,21.8,55.6,0.14,26.5,54.9,24.4,45.5
2023-10-10,FLD_04,EQP_004,17.0,58.0,0.07,54.0,67.3,37.1,32.2
2023-10-10,FLD_05,EQP_005,30.8,43.4,0.0,36.7,31.4,28.8,46.2
2023-10-10,FLD_06,EQP_006,16.6,56.6,0.0,65.8,57.1,24.6,41.5
2023-10-11,FLD_01,EQP_001,21.9,28.4,0.0,50.8,53.6,38.4,38.8
2023-10-11,FLD_02,EQP_002,31.6,27.4,0.0,36.0,49.7,28.2,38.6
2023-10-11,FLD_03,EQP_003,14.5,59.0,0.54,41.9,39.4,27.0,40.2
2023-10-11,FLD_04,EQP_004,15.9,54.6,0.0,52.3,66.2,25.4,38.3
2023-10-11,FLD_05,EQP_005,28.5,33.5,0.0,40.8,41.8,24.1,36.0
2023-10-11,FLD_06,EQP_006,15.7,73.4,0.0,59.8,70.6,32.7,29.2
2023-10-12,FLD_01,EQP_001,27.2,35.5,0.0,53.1,51.4,38.7,29.9
2023-10-12,FLD_02,EQP_002,31.7,30.4,0.0,40.7,46.0,33.6,41.9
2023-10-12,FLD_03,EQP_003,18.5,51.5,0.0,30.3,45.7,23.9,42.6
2023-10-12,FLD_04,EQP_004,20.9,45.6,0.0,49.2,57.3,28.1,41.6
2023-10-12,FLD_05,EQP_005,33.2,30.3,0.0,45.7,44.4,31.7,36.1
2023-10-12,FLD_06,EQP_006,18.1,44.6,0.0,60.1,38.4,25.9,32.8
2023-10-13,FLD_01,EQP_001,35.1,15.0,0.0,32.9,49.5,31.8,32.1
2023-10-13,FLD_02,EQP_002,27.8,40.8,0.0,36.3,58.5,30.1,40.2
2023-10-13,FLD_03,EQP_003,13.8,48.5,0.0,34.4,45.1,28.6,40.0
2023-10-13,FLD_04,EQP_004,15.2,70.8,0.0,57.3,38.4,25.2,35.1
2023-10-13,FLD_05,EQP_005,27.3,22.2,0.0,49.5,55.4,16.7,45.3
2023-10-13,FLD_06,EQP_006,17.8,45.3,0.0,60.6,55.8,30.4,45.3
2023-10-14,FLD_01,EQP_001,40.2,53.1,0.01,41.7,38.4,28.0,34.3
2023-10-14,FLD_02,EQP_002,31.8,24.2,0.06,37.4,42.4,35.9,28.7
2023-10-14,FLD_03,EQP_003,16.9,56.1,0.16,36.3,49.7,28.2,37.6
2023-10-14,FLD_04,EQP_004,15.9,62.7,0.06,55.7,45.8,33.1,35.6
2023-10-14,FLD_05,EQP_005,32.6,38.1,0.0,40.8,45.8,36.9,47.0
2023-10-14,FLD_06,EQP_006,18.9,66.1,0.0,52.0,57.6,32.2,33.0
2023-10-15,FLD_01,EQP_001,29.5,35.2,0.0,38.7,60.1,26.6,48.2
2023-10-15,FLD_02,EQP_002,19.8,32.1,0.0,44.4,49.2,29.5,44.9
2023-10-15,FLD_03,EQP_003,23.8,58.4,0.0,30.4,54.7,32.6,45.2
2023-10-15,FLD_04,EQP_004,14.2,66.0,0.46,64.3,39.8,22.2,39.3
2023-10-15,FLD_05,EQP_005,36.2,24.1,0.0,38.8,51.3,31.7,38.0
2023-10-15,FLD_06,EQP_006,19.7,68.3,0.27,63.7,38.0,24.8,42.7
2023-10-16,FLD_01,EQP_001,30.0,40.4,0.0,47.7,55.3,31.2,51.4
2023-10-16,FLD_02,EQP_002,29.1,18.7,0.0,33.7,62.5,34.0,43.1
2023-10-16,FLD_03,EQP_003,22.3,40.2,0.0,38.7,48.6,29.0,44.3
2023-10-16,FLD_04,EQP_004,19.8,67.7,0.1,58.6,47.3,29.4,39.9
2023-10-16,FLD_05,EQP_005,25.0,32.1,0.0,40.0,66.1,30.6,38.0
2023-10-16,FLD_06,EQP_006,19.7,62.5,0.04,57.2,55.8,30.8,42.9
2023-10-17,FLD_01,EQP_001,27.0,27.8,0.0,44.3,56.8,20.4,33.8
2023-10-17,FLD_02,EQP_002,30.5,50.1,0.0,35.1,53.0,28.1,42.6
2023-10-17,FLD_03,EQP_003,17.9,57.0,0.0,26.2,40.8,35.4,35.0
2023-10-17,FLD_04,EQP_004,21.5,57.6,0.0,57.5,56.5,28.4,33.5
2023-10-17,FLD_05,EQP_005,21.2,33.4,0.0,37.2,55.5,31.7,41.0
2023-10-17,FLD_06,EQP_006,25.0,65.8,0.0,54.5,55.6,31.2,40.3
2023-10-18,FLD_01,EQP_001,36.2,42.6,0.0,45.0,40.2,25.0,53.7
2023-10-18,FLD_02,EQP_002,28.3,15.2,0.0,27.8,43.0,22.4,42.3
2023-10-18,FLD_03,EQP_003,18.0,58.8,0.0,36.7,49.4,23.7,41.1
2023-10-18,FLD_04,EQP_004,16.4,65.5,0.0,57.3,58.6,31.3,44.8
2023-10-18,FLD_05,EQP_005,32.8,41.1,0.0,41.2,60.6,30.1,35.4
2023-10-18,FLD_06,EQP_006,18.7,53.6,0.0,51.3,53.9,37.4,44.6
2023-10-19,FLD_01,EQP_001,33.3,41.9,0.01,52.5,41.3,23.1,40.0
2023-10-19,FLD_02,EQP_002,21.4,48.3,0.0,41.9,60.1,24.9,48.5
2023-10-19,FLD_03,EQP_003,18.6,60.3,0.29,32.5,31.3,27.1,34.7
2023-10-19,FLD_04,EQP_004,19.1,58.2,0.0,48.9,49.4,29.2,36.7
2023-10-19,FLD_05,EQP_005,39.2,28.4,0.0,35.3,59.5,31.4,37.9
2023-10-19,FLD_06,EQP_006,18.8,71.1,0.0,60.8,44.7,32.3,38.4
2023-10-20,FLD_01,EQP_001,33.7,23.0,0.0,36.1,64.1,29.0,39.5
2023-10-20,FLD_02,EQP_002,33.4,44.5,0.0,32.2,55.7,20.3,39.5
2023-10-20,FLD_03,EQP_003,21.9,52.0,0.45,26.8,51.2,27.0,43.8
2023-10-20,FLD_04,EQP_004,14.9,50.2,0.0,49.6,46.3,35.3,39.2
2023-10-20,FLD_05,EQP_005,34.0,37.9,0.0,39.1,40.4,40.3,37.2
2023-10-20,FLD_06,EQP_006,20.3,62.6,0.1,60.6,38.7,28.3,36.3
2023-10-21,FLD_01,EQP_001,28.2,23.0,0.0,46.4,48.3,37.7,44.9
2023-10-21,FLD_02,EQP_002,26.9,39.3,0.0,36.8,55.2,31.1,39.5
2023-10-21,FLD_03,EQP_003,22.5,59.6,0.0,32.7,44.8,35.7,47.0
2023-10-21,FLD_04,EQP_004,25.2,70.1,0.0,47.7,39.5,28.1,44.5
2023-10-21,FLD_05,EQP_005,37.3,40.2,0.06,43.2,48.0,33.1,44.9
2023-10-21,FLD_06,EQP_006,11.1,53.1,0.0,60.0,42.5,32.1,39.8
2023-10-22,FLD_01,EQP_001,26.5,52.9,0.0,45.3,51.1,32.5,44.0
2023-10-22,FLD_02,EQP_002,20.6,22.9,0.03,44.4,53.8,28.1,38.0
2023-10-22,FLD_03,EQP_003,15.5,62.5,0.0,29.5,38.4,22.6,34.5
2023-10-22,FLD_04,EQP_004,17.9,48.4,0.0,57.3,54.5,27.5,40.3
2023-10-22,FLD_05,EQP_005,27.8,37.5,0.0,35.1,54.9,27.1,45.6
2023-10-22,FLD_06,EQP_006,20.8,57.7,0.0,61.2,55.4,31.5,38.8
2023-10-23,FLD_01,EQP_001,32.2,26.5,0.0,43.6,46.4,35.9,40.4
2023-10-23,FLD_02,EQP_002,33.5,50.7,0.0,35.8,47.1,28.0,39.5
2023-10-23,FLD_03,EQP_003,16.8,45.1,0.0,30.8,45.7,26.0,40.6
2023-10-23,FLD_04,EQP_004,15.6,66.7,0.0,52.0,48.7,38.9,39.0
2023-10-23,FLD_05,EQP_005,24.7,31.0,0.0,41.3,31.1,23.3,35.5
2023-10-23,FLD_06,EQP_006,15.3,66.1,0.0,68.4,44.2,31.2,43.6
2023-10-24,FLD_01,EQP_001,36.0,34.5,0.0,43.8,45.7,27.3,45.6
2023-10-24,FLD_02,EQP_002,33.1,33.8,0.0,31.5,56.9,28.4,36.4
2023-10-24,FLD_03,EQP_003,15.5,57.1,0.0,34.3,41.0,34.7,52.9
2023-10-24,FLD_04,EQP_004,15.6,45.6,0.0,54.9,48.3,31.2,44.0
2023-10-24,FLD_05,EQP_005,31.2,29.5,0.0,46.1,40.4,22.1,37.6
2023-10-24,FLD_06,EQP_006,13.7,46.2,0.32,56.0,48.5,27.9,42.2
2023-10-25,FLD_01,EQP_001,27.7,23.8,0.01,46.3,41.5,32.6,30.0
2023-10-25,FLD_02,EQP_002,21.3,19.9,0.0,42.3,47.7,28.5,42.5
2023-10-25,FLD_03,EQP_003,23.3,62.5,0.0,35.3,57.9,31.5,42.3
2023-10-25,FLD_04,EQP_004,15.2,57.6,0.0,57.3,35.8,28.8,39.2
2023-10-25,FLD_05,EQP_005,26.3,46.6,0.0,42.9,47.5,34.5,40.9
2023-10-25,FLD_06,EQP_006,20.5,56.3,0.17,58.5,53.8,27.8,39.2
2023-10-26,FLD_01,EQP_001,36.4,42.4,0.0,43.8,40.7,32.6,33.9
2023-10-26,FLD_02,EQP_002,27.0,26.2,0.06,40.0,46.5,22.4,43.3
2023-10-26,FLD_03,EQP_003,15.3,57.3,0.52,36.6,56.7,29.2,39.6
2023-10-26,FLD_04,EQP_004,19.7,73.3,0.0,44.5,50.2,32.8,35.7
2023-10-26,FLD_05,EQP_005,32.6,25.9,0.0,40.8,50.2,30.0,36.7
2023-10-26,FLD_06,EQP_006,18.9,65.1,0.0,67.1,42.6,28.9,36.9
2023-10-27,FLD_01,EQP_001,26.9,27.2,0.0,45.3,47.9,26.7,35.5
2023-10-27,FLD_02,EQP_002,29.1,37.7,0.0,32.0,45.3,36.3,41.8
2023-10-27,FLD_03,EQP_003,19.2,58.3,0.05,29.9,49.7,28.0,45.1
2023-10-27,FLD_04,EQP_004,16.6,55.5,0.0,51.8,49.3,24.5,37.4
2023-10-27,FLD_05,EQP_005,32.1,32.5,0.0,41.0,37.4,27.9,36.2
2023-10-27,FLD_06,EQP_006,12.5,58.6,0.0,68.7,49.6,23.8,33.1
2023-10-28,FLD_01,EQP_001,31.4,32.1,0.0,60.3,40.3,30.4,35.9
2023-10-28,FLD_02,EQP_002,31.4,49.8,0.0,34.1,61.3,25.9,57.8
2023-10-28,FLD_03,EQP_003,23.1,50.0,0.0,28.4,56.0,33.9,42.7
2023-10-28,FLD_04,EQP_004,22.4,55.4,0.0,53.8,42.2,31.9,53.1
2023-10-28,FLD_05,EQP_005,34.5,27.6,0.0,28.8,62.5,30.4,42.9
2023-10-28,FLD_06,EQP_006,23.9,60.9,0.0,55.8,37.8,30.2,35.7
2023-10-29,FLD_01,EQP_001,28.1,34.8,0.0,48.3,38.5,39.6,39.4
2023-10-29,FLD_02,EQP_002,29.4,26.3,0.0,47.9,50.4,25.7,45.1
2023-10-29,FLD_03,EQP_003,17.6,64.8,0.0,30.8,58.4,31.5,49.7
2023-10-29,FLD_04,EQP_004,22.2,52.7,0.0,47.0,48.0,28.2,45.6
2023-10-29,FLD_05,EQP_005,32.6,38.1,0.0,45.8,53.1,30.8,49.7
2023-10-29,FLD_06,EQP_006,22.7,61.6,0.29,58.6,49.6,25.5,38.0
2023-10-30,FLD_01,EQP_001,28.5,29.6,0.0,44.1,51.7,29.5,38.9
2023-10-30,FLD_02,EQP_002,32.0,36.8,0.21,38.1,43.9,30.5,35.5
2023-10-30,FLD_03,EQP_003,15.1,50.0,0.28,36.1,59.5,31.7,45.3
2023-10-30,FLD_04,EQP_004,17.8,57.5,0.0,49.2,62.7,17.7,39.2
2023-10-30,FLD_05,EQP_005,34.7,35.1,0.0,37.4,45.2,28.3,27.8
2023-10-30,FLD_06,EQP_006,16.8,47.5,0.0,57.1,54.0,25.0,35.4
2023-10-31,FLD_01,EQP_001,32.0,45.4,0.0,47.4,31.1,35.0,40.4
2023-10-31,FLD_02,EQP_002,33.1,33.7,0.0,38.4,50.7,29.4,31.3
2023-10-31,FLD_03,EQP_003,24.8,48.9,0.02,20.9,48.3,25.2,39.7
2023-10-31,FLD_04,EQP_004,20.4,64.4,0.0,63.2,64.0,33.5,29.9
2023-10-31,FLD_05,EQP_005,22.8,30.5,0.0,37.6,45.0,41.4,45.6
2023-10-31,FLD_06,EQP_006,12.6,68.4,0.0,61.4,60.1,29.8,41.6
2023-11-01,FLD_01,EQP_001,23.2,39.0,0.0,42.5,67.5,24.1,41.3
2023-11-01,FLD_02,EQP_002,18.0,33.5,0.0,37.9,59.0,31.3,43.8
2023-11-01,FLD_03,EQP_003,24.8,71.5,0.0,30.6,55.0,30.1,41.1
2023-11-01,FLD_04,EQP_004,21.1,56.5,0.0,55.9,55.7,26.4,44.3
2023-11-01,FLD_05,EQP_005,29.0,26.3,0.0,24.6,49.3,35.7,31.8
2023-11-01,FLD_06,EQP_006,23.4,50.2,0.33,57.8,57.6,31.0,27.8
2023-11-02,FLD_01,EQP_001,21.1,47.3,0.0,46.5,51.1,29.6,44.5
2023-11-02,FLD_02,EQP_002,25.0,54.9,0.0,38.2,44.9,18.7,49.6
2023-11-02,FLD_03,EQP_003,27.6,47.5,0.0,25.6,47.1,25.7,38.9
2023-11-02,FLD_04,EQP_004,20.3,69.3,0.51,53.7,53.1,38.8,44.6
2023-11-02,FLD_05,EQP_005,20.5,22.1,0.0,42.5,55.1,27.3,42.9
2023-11-02,FLD_06,EQP_006,22.6,43.9,0.0,48.3,57.3,32.9,43.3
2023-11-03,FLD_01,EQP_001,19.7,36.0,0.0,45.6,45.2,32.0,42.1
2023-11-03,FLD_02,EQP_002,21.6,25.8,0.0,41.5,57.2,25.2,50.7
2023-11-03,FLD_03,EQP_003,17.3,68.0,0.0,38.3,64.0,26.1,37.2
2023-11-03,FLD_04,EQP_004,17.9,41.1,0.0,48.3,45.1,16.0,40.5
2023-11-03,FLD_05,EQP_005,21.4,45.6,0.0,42.5,52.3,31.6,40.9
2023-11-03,FLD_06,EQP_006,23.7,46.6,0.0,56.2,54.8,29.7,41.1
2023-11-04,FLD_01,EQP_001,27.4,16.8,0.0,49.9,56.7,31.5,27.2
2023-11-04,FLD_02,EQP_002,20.9,39.2,0.0,43.2,54.7,21.0,46.0
2023-11-04,FLD_03,EQP_003,20.6,63.7,0.0,28.9,58.0,29.8,38.9
2023-11-04,FLD_04,EQP_004,17.6,61.9,0.0,54.8,45.0,27.5,48.9
2023-11-04,FLD_05,EQP_005,21.7,35.9,0.0,42.1,40.3,33.2,40.3
2023-11-04,FLD_06,EQP_006,22.6,49.9,0.0,61.3,50.4,24.1,47.8
2023-11-05,FLD_01,EQP_001,28.7,22.2,0.0,43.1,29.4,32.2,39.8
2023-11-05,FLD_02,EQP_002,30.4,41.2,0.0,44.6,49.0,28.7,42.3
2023-11-05,FLD_03,EQP_003,21.9,44.2,0.08,35.7,57.7,31.7,48.7
2023-11-05,FLD_04,EQP_004,23.5,54.9,0.0,46.8,60.2,24.1,45.0
2023-11-05,FLD_05,EQP_005,28.3,27.8,0.0,33.3,57.2,24.0,52.7
2023-11-05,FLD_06,EQP_006,16.4,61.5,0.0,56.5,56.3,35.1,32.4
2023-11-06,FLD_01,EQP_001,29.4,47.9,0.0,40.3,37.5,26.6,37.1
2023-11-06,FLD_02,EQP_002,22.7,40.3,0.18,50.2,47.6,25.9,44.9
2023-11-06,FLD_03,EQP_003,21.0,56.5,0.04,25.2,55.8,29.8,35.4
2023-11-06,FLD_04,EQP_004,23.9,49.5,0.0,54.5,34.8,25.9,31.2
2023-11-06,FLD_05,EQP_005,23.1,42.1,0.0,38.5,35.5,19.1,44.4
2023-11-06,FLD_06,EQP_006,15.1,46.4,0.0,58.7,54.2,21.9,34.5
2023-11-07,FLD_01,EQP_001,24.4,28.6,0.0,46.2,44.5,28.3,44.0
2023-11-07,FLD_02,EQP_002,28.2,52.6,0.0,38.2,39.5,21.3,46.5
2023-11-07,FLD_03,EQP_003,20.8,53.6,0.12,30.1,68.8,30.7,46.4
2023-11-07,FLD_04,EQP_004,24.8,55.3,0.0,53.3,53.7,40.8,50.7
2023-11-07,FLD_05,EQP_005,21.3,57.7,0.0,48.3,60.7,25.5,37.1
2023-11-07,FLD_06,EQP_006,28.1,47.8,0.0,60.9,37.8,37.9,38.2
2023-11-08,FLD_01,EQP_001,33.2,43.7,0.0,41.6,49.8,28.1,33.5
2023-11-08,FLD_02,EQP_002,24.4,41.7,0.0,48.6,51.1,33.9,45.0
2023-11-08,FLD_03,EQP_003,25.2,55.8,0.15,24.6,40.4,27.7,41.7
2023-11-08,FLD_04,EQP_004,28.7,56.0,0.0,54.2,54.3,35.1,37.8
2023-11-08,FLD_05,EQP_005,23.0,30.0,0.0,34.6,37.9,32.8,46.6
2023-11-08,FLD_06,EQP_006,28.8,49.1,0.0,55.6,40.9,36.2,43.8
2023-11-09,FLD_01,EQP_001,31.2,30.7,0.0,56.4,58.8,19.3,41.9
2023-11-09,FLD_02,EQP_002,18.7,39.0,0.0,34.7,56.5,27.3,34.1
2023-11-09,FLD_03,EQP_003,26.4,58.2,0.0,27.6,57.4,28.5,56.5
2023-11-09,FLD_04,EQP_004,23.6,68.7,0.0,54.0,41.6,25.4,39.9
2023-11-09,FLD_05,EQP_005,26.4,15.0,0.0,37.3,45.1,32.4,46.4
2023-11-09,FLD_06,EQP_006,24.8,51.8,0.0,57.4,50.0,29.2,42.9
2023-11-10,FLD_01,EQP_001,23.3,29.0,0.0,48.3,47.8,44.0,42.9
2023-11-10,FLD_02,EQP_002,20.0,44.1,0.0,47.9,52.0,25.5,47.8
2023-11-10,FLD_03,EQP_003,16.1,61.9,0.28,29.3,65.1,22.3,46.9
2023-11-10,FLD_04,EQP_004,21.7,52.7,0.2,49.5,43.5,33.2,29.8
2023-11-10,FLD_05,EQP_005,22.7,67.9,0.0,50.5,44.5,32.5,36.5
2023-11-10,FLD_06,EQP_006,26.4,64.6,0.0,53.0,51.9,31.2,33.3
2023-11-11,FLD_01,EQP_001,23.9,39.1,0.36,51.5,69.5,25.8,47.1
2023-11-11,FLD_02,EQP_002,28.4,37.4,0.26,38.7,43.9,27.4,29.3
2023-11-11,FLD_03,EQP_003,18.5,43.7,0.0,33.4,57.0,42.3,46.2
2023-11-11,FLD_04,EQP_004,25.3,58.5,0.14,58.7,51.4,36.5,57.3
2023-11-11,FLD_05,EQP_005,25.3,38.5,0.02,47.6,50.7,30.9,38.5
2023-11-11,FLD_06,EQP_006,23.7,51.6,0.0,55.1,38.9,35.3,48.6
2023-11-12,FLD_01,EQP_001,28.6,35.9,0.0,43.5,50.1,37.0,40.8
2023-11-12,FLD_02,EQP_002,25.6,22.6,0.0,41.4,62.3,36.6,45.2
2023-11-12,FLD_03,EQP_003,14.4,63.0,0.0,32.2,56.7,25.3,30.6
2023-11-12,FLD_04,EQP_004,19.3,54.7,0.0,65.9,48.6,36.5,30.6
2023-11-12,FLD_05,EQP_005,22.9,38.5,0.12,39.1,46.6,28.9,38.6
2023-11-12,FLD_06,EQP_006,28.5,58.6,0.31,61.2,49.3,28.4,41.0
2023-11-13,FLD_01,EQP_001,29.6,48.8,0.05,47.7,50.3,27.6,38.9
2023-11-13,FLD_02,EQP_002,30.4,38.4,0.0,32.0,51.1,30.2,33.7
2023-11-13,FLD_03,EQP_003,22.6,49.5,0.0,29.0,42.4,28.0,40.5
2023-11-13,FLD_04,EQP_004,26.1,57.7,0.0,51.6,41.9,29.0,40.5
2023-11-13,FLD_05,EQP_005,26.2,40.6,0.0,48.3,58.6,32.8,46.4
2023-11-13,FLD_06,EQP_006,18.2,43.6,0.0,57.9,50.5,27.3,45.0
2023-11-14,FLD_01,EQP_001,17.5,32.2,0.0,41.4,41.1,35.7,42.9
2023-11-14,FLD_02,EQP_002,21.1,30.6,0.0,45.5,52.3,41.7,42.4
2023-11-14,FLD_03,EQP_003,21.5,48.7,0.0,28.9,36.5,33.0,44.6
2023-11-14,FLD_04,EQP_004,25.5,74.3,0.0,52.5,53.5,25.9,35.5
2023-11-14,FLD_05,EQP_005,27.0,61.3,0.0,45.5,56.8,27.3,41.2
2023-11-14,FLD_06,EQP_006,24.0,54.1,0.07,55.8,40.4,36.9,33.5
2023-11-15,FLD_01,EQP_001,24.6,40.7,0.0,49.9,52.9,29.9,36.5
2023-11-15,FLD_02,EQP_002,17.1,31.7,0.17,41.0,53.7,34.5,45.6
2023-11-15,FLD_03,EQP_003,24.6,54.5,0.0,27.2,49.2,32.5,47.4
2023-11-15,FLD_04,EQP_004,18.8,51.6,0.0,51.8,40.0,25.9,34.8
2023-11-15,FLD_05,EQP_005,25.2,48.2,0.0,41.7,47.2,23.2,39.5
2023-11-15,FLD_06,EQP_006,23.3,54.7,0.0,57.2,50.5,29.9,42.5
2023-11-16,FLD_01,EQP_001,23.3,32.6,0.24,58.7,54.5,34.1,47.4
2023-11-16,FLD_02,EQP_002,27.1,46.8,0.0,45.3,43.2,20.7,38.6
2023-11-16,FLD_03,EQP_003,24.2,63.3,0.04,23.4,55.8,35.7,43.7
2023-11-16,FLD_04,EQP_004,23.5,54.5,0.07,54.8,47.4,42.7,30.9
2023-11-16,FLD_05,EQP_005,24.1,29.8,0.0,51.1,53.7,26.3,42.5
2023-11-16,FLD_06,EQP_006,24.0,63.6,0.12,48.0,41.5,30.8,42.0
2023-11-17,FLD_01,EQP_001,21.4,40.1,0.0,51.8,45.7,25.4,46.0
2023-11-17,FLD_02,EQP_002,23.9,18.8,0.0,36.5,58.3,31.7,42.4
2023-11-17,FLD_03,EQP_003,17.6,64.9,0.0,22.1,44.6,29.7,47.2
2023-11-17,FLD_04,EQP_004,23.0,76.5,0.0,57.0,42.7,30.7,35.1
2023-11-17,FLD_05,EQP_005,28.3,38.9,0.0,41.1,41.4,30.1,37.0
2023-11-17,FLD_06,EQP_006,21.8,48.8,0.25,62.7,52.5,38.2,53.2
2023-11-18,FLD_01,EQP_001,23.4,47.2,0.0,42.6,58.0,22.5,42.4
2023-11-18,FLD_02,EQP_002,23.6,27.5,0.0,40.4,56.7,26.1,41.7
2023-11-18,FLD_03,EQP_003,22.5,62.6,0.32,34.6,36.6,30.7,40.3
2023-11-18,FLD_04,EQP_004,24.7,52.2,0.27,50.0,40.8,31.9,46.0
2023-11-18,FLD_05,EQP_005,22.5,35.3,0.0,44.2,51.9,33.8,43.2
2023-11-18,FLD_06,EQP_006,24.5,66.4,0.0,58.2,55.8,26.2,38.9
2023-11-19,FLD_01,EQP_001,26.5,19.5,0.0,47.1,37.9,32.3,37.0
2023-11-19,FLD_02,EQP_002,35.8,31.8,0.0,32.0,36.3,32.9,44.0
2023-11-19,FLD_03,EQP_003,23.9,45.1,0.0,36.4,54.5,33.2,45.2
2023-11-19,FLD_04,EQP_004,28.0,65.3,0.22,48.5,56.2,25.0,37.8
2023-11-19,FLD_05,EQP_005,12.7,41.5,0.09,44.4,58.9,32.0,46.7
2023-11-19,FLD_06,EQP_006,18.2,63.9,0.0,65.0,64.2,30.1,40.2
2023-11-20,FLD_01,EQP_001,22.9,21.2,0.0,39.1,44.4,33.2,43.0
2023-11-20,FLD_02,EQP_002,25.2,39.2,0.0,36.2,44.3,27.9,31.9
2023-11-20,FLD_03,EQP_003,20.1,51.4,0.0,26.6,33.3,28.5,33.5
2023-11-20,FLD_04,EQP_004,22.3,48.0,0.0,52.5,61.2,27.1,49.7
2023-11-20,FLD_05,EQP_005,21.8,35.1,0.0,27.4,60.8,33.6,43.1
2023-11-20,FLD_06,EQP_006,19.9,59.0,0.0,59.1,46.0,25.2,38.1
2023-11-21,FLD_01,EQP_001,26.3,47.5,0.0,49.4,46.1,30.8,44.4
2023-11-21,FLD_02,EQP_002,30.5,40.6,0.0,40.2,43.3,37.4,44.3
2023-11-21,FLD_03,EQP_003,24.7,61.5,0.0,26.5,39.2,30.3,35.1
2023-11-21,FLD_04,EQP_004,18.3,49.8,0.0,55.7,54.2,22.7,51.3
2023-11-21,FLD_05,EQP_005,28.0,18.6,0.0,41.2,55.9,27.0,48.3
2023-11-21,FLD_06,EQP_006,19.8,66.8,0.04,61.5,35.7,26.3,29.3
2023-11-22,FLD_01,EQP_001,29.7,37.3,0.0,40.3,44.3,32.2,24.6
2023-11-22,FLD_02,EQP_002,22.9,41.0,0.0,34.9,39.6,36.4,37.2
2023-11-22,FLD_03,EQP_003,22.1,39.2,0.0,31.4,42.5,19.5,51.1
2023-11-22,FLD_04,EQP_004,19.9,61.3,0.16,59.9,52.2,31.9,47.3
2023-11-22,FLD_05,EQP_005,23.4,53.1,0.0,45.8,45.9,38.8,49.3
2023-11-22,FLD_06,EQP_006,22.1,67.9,0.0,57.9,64.3,34.2,41.4
2023-11-23,FLD_01,EQP_001,18.4,23.3,0.0,48.2,50.7,37.0,40.1
2023-11-23,FLD_02,EQP_002,18.2,41.2,0.0,49.0,42.7,24.3,42.3
2023-11-23,FLD_03,EQP_003,19.1,50.5,0.0,34.4,58.7,26.7,44.8
2023-11-23,FLD_04,EQP_004,28.9,50.1,0.0,53.3,61.4,31.3,37.9
2023-11-23,FLD_05,EQP_005,28.6,50.3,0.0,37.7,38.1,25.4,35.5
2023-11-23,FLD_06,EQP_006,23.8,64.8,0.0,57.1,49.9,32.7,36.6
2023-11-24,FLD_01,EQP_001,22.4,31.3,0.0,53.2,45.3,28.4,26.7
2023-11-24,FLD_02,EQP_002,28.8,45.7,0.0,29.6,50.1,33.0,47.9
2023-11-24,FLD_03,EQP_003,27.3,54.6,0.0,29.9,53.1,31.4,42.3
2023-11-24,FLD_04,EQP_004,23.0,55.2,0.0,46.2,53.4,33.8,44.3
2023-11-24,FLD_05,EQP_005,20.2,47.5,0.0,43.8,42.1,26.3,32.5
2023-11-24,FLD_06,EQP_006,20.3,50.8,0.0,57.3,56.6,34.0,26.0
2023-11-25,FLD_01,EQP_001,27.7,39.6,0.0,46.9,49.6,27.9,40.5
2023-11-25,FLD_02,EQP_002,24.9,29.1,0.0,34.5,66.4,30.3,44.4
2023-11-25,FLD_03,EQP_003,24.2,58.1,0.0,26.8,48.0,30.2,33.1
2023-11-25,FLD_04,EQP_004,19.3,41.3,0.03,47.2,50.8,31.5,28.1
2023-11-25,FLD_05,EQP_005,24.5,43.1,0.0,36.8,47.4,32.9,32.0
2023-11-25,FLD_06,EQP_006,21.8,49.6,0.0,54.6,49.6,26.6,46.6
2023-11-26,FLD_01,EQP_001,15.5,32.2,0.0,51.9,49.1,31.7,44.1
2023-11-26,FLD_02,EQP_002,26.1,26.7,0.12,39.0,35.2,35.9,40.5
2023-11-26,FLD_03,EQP_003,12.3,72.2,0.0,38.5,49.7,26.0,34.5
2023-11-26,FLD_04,EQP_004,27.5,63.2,0.0,45.8,54.3,26.4,39.0
2023-11-26,FLD_05,EQP_005,32.9,42.8,0.13,43.9,50.6,43.5,34.3
2023-11-26,FLD_06,EQP_006,16.5,69.1,0.04,69.4,53.4,41.2,40.8
2023-11-27,FLD_01,EQP_001,22.2,15.0,0.27,52.4,32.1,31.6,48.8
2023-11-27,FLD_02,EQP_002,24.9,39.4,0.0,41.3,61.7,30.7,46.8
2023-11-27,FLD_03,EQP_003,18.8,54.0,0.0,32.1,51.5,26.3,32.3
2023-11-27,FLD_04,EQP_004,23.6,48.8,0.2,57.7,67.0,31.2,37.4
2023-11-27,FLD_05,EQP_005,31.6,48.0,0.15,41.6,51.3,29.5,34.2
2023-11-27,FLD_06,EQP_006,22.0,69.7,0.0,59.7,45.9,24.2,34.7
2023-11-28,FLD_01,EQP_001,28.1,57.2,0.0,42.8,56.6,26.8,44.2
2023-11-28,FLD_02,EQP_002,26.8,32.1,0.0,39.5,49.4,32.3,43.4
